#CODE_LIGNE^TYPE^PRIORITAIRE^LATITUDE (WGS84)^LONGITUDE (WGS84)
499500^PN public isolé pour piétons sans portillons^^47.736^-3.37444
6000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.32194^4.08889
6000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.31722^4.07361
6000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.23056^3.59583
6000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.23111^3.58222
6000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.23611^3.56917
397000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.75102^1.39943
409000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.53553^1.38619
409000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.54196^1.38293
409000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.56683^1.344
409000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.67148^1.3063
555000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.45822^1.77282
558000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à pied d'oeuvre^^48.05997^1.58283
395000^PN public isolé pour piétons avec portillons^^48.80798^2.0357
395000^PN public isolé pour piétons avec portillons^^48.81165^2.02442
395000^PN public isolé pour piétons avec portillons^^48.82962^1.68623
395000^PN public isolé pour piétons avec portillons^^48.81971^1.64713
395000^PN public isolé pour piétons avec portillons^^48.80155^1.62429
396000^PN public isolé pour piétons avec portillons^^48.87122^1.87635
409000^PN public isolé pour piétons avec portillons^^48.45074^1.44739
409000^PN public isolé pour piétons avec portillons^^48.59558^1.27853
409000^PN public isolé pour piétons avec portillons^^48.6975^1.3414
420000^PN public isolé pour piétons avec portillons^^48.62756^1.78796
446000^PN public isolé pour piétons avec portillons^^48.64583^-3.44965
473000^PN public isolé pour piétons avec portillons^^47.55976^-3.13322
990000^PN public isolé pour piétons avec portillons^^48.7371^2.23153
990000^PN public isolé pour piétons avec portillons^^48.76201^2.18268
990000^PN public isolé pour piétons avec portillons^^48.76678^2.1502
397000^PN privé pour voitures sans barrières^^48.74674^1.39647
422000^PN privé pour voitures sans barrières^^48.48845^1.02574
409000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à distance^^48.67214^1.30915
475000^PN public pour voitures avec barrières gardé avec passage piétons accolé manoeuvré à distance^^48.17859^-2.76225
473000^PN public isolé pour piétons sans portillons^^47.51453^-3.13547
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.52957^-1.845
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.53203^-1.85135
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.53348^-1.87618
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.53171^-1.88799
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.53157^-1.90144
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.53152^-1.91593
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.52658^-1.92988
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.51952^-1.93221
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.51041^-1.94468
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.5062^-1.94885
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.49989^-1.96106
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.49027^-1.97935
415000^PN public pour voitures avec barrières ou 1/2 barrières non gardé à SAL 2 et SAL 2B^^48.49232^-1.98406
